CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_REGION,CUSTOMER_AGE,CUSTOMER_GENDER,CUSTOMER_SEGMENT
3741,Customer 3741,South,60,Female,Premium
3742,Customer 3742,East,44,Male,Regular
3743,Customer 3743,West,44,Female,Occasional
3744,Customer 3744,Central,41,Male,Premium
3745,Customer 3745,North,26,Female,Regular
3746,Customer 3746,South,43,Male,Occasional
3747,Customer 3747,East,53,Female,Premium
3748,Customer 3748,West,62,Male,Regular
3749,Customer 3749,Central,65,Female,Occasional
3750,Customer 3750,North,61,Male,Premium
3751,Customer 3751,South,26,Female,Regular
3752,Customer 3752,East,39,Male,Occasional
3753,Customer 3753,West,29,Female,Premium
3754,Customer 3754,Central,62,Male,Regular
3755,Customer 3755,North,34,Female,Occasional
3756,Customer 3756,South,25,Male,Premium
3757,Customer 3757,East,38,Female,Regular
3758,Customer 3758,West,28,Male,Occasional
3759,Customer 3759,Central,59,Female,Premium
3760,Customer 3760,North,65,Male,Regular
3761,Customer 3761,South,18,Female,Occasional
3762,Customer 3762,East,60,Male,Premium
3763,Customer 3763,West,25,Female,Regular
3764,Customer 3764,Central,59,Male,Occasional
3765,Customer 3765,North,18,Female,Premium
3766,Customer 3766,South,60,Male,Regular
3767,Customer 3767,East,44,Female,Occasional
3768,Customer 3768,West,49,Male,Premium
3769,Customer 3769,Central,58,Female,Regular
3770,Customer 3770,North,55,Male,Occasional
3771,Customer 3771,South,41,Female,Premium
3772,Customer 3772,East,46,Male,Regular
3773,Customer 3773,West,55,Female,Occasional
3774,Customer 3774,Central,43,Male,Premium
3775,Customer 3775,North,21,Female,Regular
3776,Customer 3776,South,40,Male,Occasional
3777,Customer 3777,East,44,Female,Premium
3778,Customer 3778,West,30,Male,Regular
3779,Customer 3779,Central,63,Female,Occasional
3780,Customer 3780,North,40,Male,Premium
3781,Customer 3781,South,25,Female,Regular
3782,Customer 3782,East,42,Male,Occasional
3783,Customer 3783,West,30,Female,Premium
3784,Customer 3784,Central,22,Male,Regular
3785,Customer 3785,North,56,Female,Occasional
3786,Customer 3786,South,56,Male,Premium
3787,Customer 3787,East,56,Female,Regular
3788,Customer 3788,West,28,Male,Occasional
3789,Customer 3789,Central,21,Female,Premium
3790,Customer 3790,North,35,Male,Regular
3791,Customer 3791,South,22,Female,Occasional
3792,Customer 3792,East,46,Male,Premium
3793,Customer 3793,West,22,Female,Regular
3794,Customer 3794,Central,38,Male,Occasional
3795,Customer 3795,North,38,Female,Premium
3796,Customer 3796,South,49,Male,Regular
3797,Customer 3797,East,29,Female,Occasional
3798,Customer 3798,West,53,Male,Premium
3799,Customer 3799,Central,36,Female,Regular
3800,Customer 3800,North,41,Male,Occasional
3801,Customer 3801,South,28,Female,Premium
3802,Customer 3802,East,41,Male,Regular
3803,Customer 3803,West,34,Female,Occasional
3804,Customer 3804,Central,42,Male,Premium
3805,Customer 3805,North,20,Female,Regular
3806,Customer 3806,South,32,Male,Occasional
3807,Customer 3807,East,45,Female,Premium
3808,Customer 3808,West,32,Male,Regular
3809,Customer 3809,Central,55,Female,Occasional
3810,Customer 3810,North,56,Male,Premium
3811,Customer 3811,South,39,Female,Regular
3812,Customer 3812,East,57,Male,Occasional
3813,Customer 3813,West,52,Female,Premium
3814,Customer 3814,Central,22,Male,Regular
3815,Customer 3815,North,27,Female,Occasional
3816,Customer 3816,South,40,Male,Premium
3817,Customer 3817,East,33,Female,Regular
3818,Customer 3818,West,23,Male,Occasional
3819,Customer 3819,Central,37,Female,Premium
3820,Customer 3820,North,39,Male,Regular
3821,Customer 3821,South,44,Female,Occasional
3822,Customer 3822,East,49,Male,Premium
3823,Customer 3823,West,37,Female,Regular
3824,Customer 3824,Central,46,Male,Occasional
3825,Customer 3825,North,56,Female,Premium
3826,Customer 3826,South,22,Male,Regular
3827,Customer 3827,East,30,Female,Occasional
3828,Customer 3828,West,29,Male,Premium
3829,Customer 3829,Central,64,Female,Regular
3830,Customer 3830,North,24,Male,Occasional
3831,Customer 3831,South,53,Female,Premium
3832,Customer 3832,East,24,Male,Regular
3833,Customer 3833,West,64,Female,Occasional
3834,Customer 3834,Central,63,Male,Premium
3835,Customer 3835,North,38,Female,Regular
3836,Customer 3836,South,38,Male,Occasional
3837,Customer 3837,East,33,Female,Premium
3838,Customer 3838,West,34,Male,Regular
3839,Customer 3839,Central,57,Female,Occasional
3840,Customer 3840,North,38,Male,Premium
3841,Customer 3841,South,31,Female,Regular
3842,Customer 3842,East,56,Male,Occasional
3843,Customer 3843,West,51,Female,Premium
3844,Customer 3844,Central,46,Male,Regular
3845,Customer 3845,North,18,Female,Occasional
3846,Customer 3846,South,36,Male,Premium
3847,Customer 3847,East,35,Female,Regular
3848,Customer 3848,West,21,Male,Occasional
3849,Customer 3849,Central,47,Female,Premium
3850,Customer 3850,North,44,Male,Regular
3851,Customer 3851,South,19,Female,Occasional
3852,Customer 3852,East,33,Male,Premium
3853,Customer 3853,West,64,Female,Regular
3854,Customer 3854,Central,33,Male,Occasional
3855,Customer 3855,North,33,Female,Premium
3856,Customer 3856,South,41,Male,Regular
3857,Customer 3857,East,53,Female,Occasional
3858,Customer 3858,West,49,Male,Premium
3859,Customer 3859,Central,52,Female,Regular
3860,Customer 3860,North,46,Male,Occasional
3861,Customer 3861,South,37,Female,Premium
3862,Customer 3862,East,64,Male,Regular
3863,Customer 3863,West,33,Female,Occasional
3864,Customer 3864,Central,32,Male,Premium
3865,Customer 3865,North,60,Female,Regular
3866,Customer 3866,South,18,Male,Occasional
3867,Customer 3867,East,37,Female,Premium
3868,Customer 3868,West,46,Male,Regular
3869,Customer 3869,Central,46,Female,Occasional
3870,Customer 3870,North,47,Male,Premium
3871,Customer 3871,South,36,Female,Regular
3872,Customer 3872,East,54,Male,Occasional
3873,Customer 3873,West,28,Female,Premium
3874,Customer 3874,Central,22,Male,Regular
3875,Customer 3875,North,34,Female,Occasional
3876,Customer 3876,South,21,Male,Premium
3877,Customer 3877,East,39,Female,Regular
3878,Customer 3878,West,48,Male,Occasional
3879,Customer 3879,Central,45,Female,Premium
3880,Customer 3880,North,49,Male,Regular
3881,Customer 3881,South,28,Female,Occasional
3882,Customer 3882,East,37,Male,Premium
3883,Customer 3883,West,26,Female,Regular
3884,Customer 3884,Central,46,Male,Occasional
3885,Customer 3885,North,63,Female,Premium
3886,Customer 3886,South,44,Male,Regular
3887,Customer 3887,East,41,Female,Occasional
3888,Customer 3888,West,47,Male,Premium
3889,Customer 3889,Central,19,Female,Regular
3890,Customer 3890,North,26,Male,Occasional
3891,Customer 3891,South,39,Female,Premium
3892,Customer 3892,East,43,Male,Regular
3893,Customer 3893,West,36,Female,Occasional
3894,Customer 3894,Central,57,Male,Premium
3895,Customer 3895,North,27,Female,Regular
3896,Customer 3896,South,55,Male,Occasional
3897,Customer 3897,East,61,Female,Premium
3898,Customer 3898,West,20,Male,Regular
3899,Customer 3899,Central,61,Female,Occasional
3900,Customer 3900,North,27,Male,Premium
3901,Customer 3901,South,43,Female,Regular
3902,Customer 3902,East,24,Male,Occasional
3903,Customer 3903,West,42,Female,Premium
3904,Customer 3904,Central,32,Male,Regular
3905,Customer 3905,North,31,Female,Occasional
3906,Customer 3906,South,27,Male,Premium
3907,Customer 3907,East,32,Female,Regular
3908,Customer 3908,West,40,Male,Occasional
3909,Customer 3909,Central,34,Female,Premium
3910,Customer 3910,North,22,Male,Regular
3911,Customer 3911,South,39,Female,Occasional
3912,Customer 3912,East,61,Male,Premium
3913,Customer 3913,West,21,Female,Regular
3914,Customer 3914,Central,48,Male,Occasional
3915,Customer 3915,North,24,Female,Premium
3916,Customer 3916,South,46,Male,Regular
3917,Customer 3917,East,46,Female,Occasional
3918,Customer 3918,West,18,Male,Premium
3919,Customer 3919,Central,57,Female,Regular
3920,Customer 3920,North,34,Male,Occasional
3921,Customer 3921,South,34,Female,Premium
3922,Customer 3922,East,50,Male,Regular
3923,Customer 3923,West,34,Female,Occasional
3924,Customer 3924,Central,48,Male,Premium
3925,Customer 3925,North,20,Female,Regular
3926,Customer 3926,South,32,Male,Occasional
3927,Customer 3927,East,44,Female,Premium
3928,Customer 3928,West,40,Male,Regular
3929,Customer 3929,Central,36,Female,Occasional
3930,Customer 3930,North,47,Male,Premium
3931,Customer 3931,South,40,Female,Regular
3932,Customer 3932,East,22,Male,Occasional
3933,Customer 3933,West,52,Female,Premium
3934,Customer 3934,Central,60,Male,Regular
3935,Customer 3935,North,39,Female,Occasional
3936,Customer 3936,South,38,Male,Premium
3937,Customer 3937,East,58,Female,Regular
3938,Customer 3938,West,57,Male,Occasional
3939,Customer 3939,Central,45,Female,Premium
3940,Customer 3940,North,55,Male,Regular
3941,Customer 3941,South,63,Female,Occasional
3942,Customer 3942,East,24,Male,Premium
3943,Customer 3943,West,58,Female,Regular
3944,Customer 3944,Central,64,Male,Occasional
3945,Customer 3945,North,26,Female,Premium
3946,Customer 3946,South,31,Male,Regular
3947,Customer 3947,East,55,Female,Occasional
3948,Customer 3948,West,46,Male,Premium
3949,Customer 3949,Central,59,Female,Regular
3950,Customer 3950,North,46,Male,Occasional
3951,Customer 3951,South,49,Female,Premium
3952,Customer 3952,East,26,Male,Regular
3953,Customer 3953,West,53,Female,Occasional
3954,Customer 3954,Central,60,Male,Premium
3955,Customer 3955,North,18,Female,Regular
3956,Customer 3956,South,49,Male,Occasional
3957,Customer 3957,East,35,Female,Premium
3958,Customer 3958,West,44,Male,Regular
3959,Customer 3959,Central,25,Female,Occasional
3960,Customer 3960,North,47,Male,Premium
3961,Customer 3961,South,47,Female,Regular
3962,Customer 3962,East,44,Male,Occasional
3963,Customer 3963,West,18,Female,Premium
3964,Customer 3964,Central,55,Male,Regular
3965,Customer 3965,North,52,Female,Occasional
3966,Customer 3966,South,49,Male,Premium
3967,Customer 3967,East,30,Female,Regular
3968,Customer 3968,West,58,Male,Occasional
3969,Customer 3969,Central,51,Female,Premium
3970,Customer 3970,North,51,Male,Regular
3971,Customer 3971,South,40,Female,Occasional
3972,Customer 3972,East,62,Male,Premium
3973,Customer 3973,West,63,Female,Regular
3974,Customer 3974,Central,53,Male,Occasional
3975,Customer 3975,North,64,Female,Premium
3976,Customer 3976,South,47,Male,Regular
3977,Customer 3977,East,49,Female,Occasional
3978,Customer 3978,West,47,Male,Premium
3979,Customer 3979,Central,61,Female,Regular
3980,Customer 3980,North,22,Male,Occasional
3981,Customer 3981,South,25,Female,Premium
3982,Customer 3982,East,31,Male,Regular
3983,Customer 3983,West,64,Female,Occasional
3984,Customer 3984,Central,31,Male,Premium
3985,Customer 3985,North,36,Female,Regular
3986,Customer 3986,South,60,Male,Occasional
3987,Customer 3987,East,60,Female,Premium
3988,Customer 3988,West,42,Male,Regular
3989,Customer 3989,Central,21,Female,Occasional
3990,Customer 3990,North,26,Male,Premium
3991,Customer 3991,South,51,Female,Regular
3992,Customer 3992,East,48,Male,Occasional
3993,Customer 3993,West,58,Female,Premium
3994,Customer 3994,Central,32,Male,Regular
3995,Customer 3995,North,63,Female,Occasional
3996,Customer 3996,South,53,Male,Premium
3997,Customer 3997,East,27,Female,Regular
3998,Customer 3998,West,18,Male,Occasional
3999,Customer 3999,Central,45,Female,Premium
4000,Customer 4000,North,21,Male,Regular
4001,Customer 4001,South,42,Female,Occasional
4002,Customer 4002,East,52,Male,Premium
4003,Customer 4003,West,22,Female,Regular
4004,Customer 4004,Central,43,Male,Occasional
4005,Customer 4005,North,30,Female,Premium
4006,Customer 4006,South,38,Male,Regular
4007,Customer 4007,East,60,Female,Occasional
4008,Customer 4008,West,46,Male,Premium
4009,Customer 4009,Central,22,Female,Regular
4010,Customer 4010,North,61,Male,Occasional
4011,Customer 4011,South,51,Female,Premium
4012,Customer 4012,East,24,Male,Regular
4013,Customer 4013,West,47,Female,Occasional
4014,Customer 4014,Central,42,Male,Premium
4015,Customer 4015,North,28,Female,Regular
4016,Customer 4016,South,19,Male,Occasional
4017,Customer 4017,East,56,Female,Premium
4018,Customer 4018,West,20,Male,Regular
4019,Customer 4019,Central,65,Female,Occasional
4020,Customer 4020,North,34,Male,Premium
4021,Customer 4021,South,62,Female,Regular
4022,Customer 4022,East,62,Male,Occasional
4023,Customer 4023,West,30,Female,Premium
4024,Customer 4024,Central,46,Male,Regular
4025,Customer 4025,North,30,Female,Occasional
4026,Customer 4026,South,45,Male,Premium
4027,Customer 4027,East,46,Female,Regular
4028,Customer 4028,West,43,Male,Occasional
4029,Customer 4029,Central,29,Female,Premium
4030,Customer 4030,North,46,Male,Regular
4031,Customer 4031,South,65,Female,Occasional
4032,Customer 4032,East,52,Male,Premium
4033,Customer 4033,West,19,Female,Regular
4034,Customer 4034,Central,32,Male,Occasional
4035,Customer 4035,North,54,Female,Premium
4036,Customer 4036,South,51,Male,Regular
4037,Customer 4037,East,52,Female,Occasional
4038,Customer 4038,West,61,Male,Premium
4039,Customer 4039,Central,19,Female,Regular
4040,Customer 4040,North,41,Male,Occasional
4041,Customer 4041,South,22,Female,Premium
4042,Customer 4042,East,62,Male,Regular
4043,Customer 4043,West,34,Female,Occasional
4044,Customer 4044,Central,31,Male,Premium
4045,Customer 4045,North,19,Female,Regular
4046,Customer 4046,South,33,Male,Occasional
4047,Customer 4047,East,53,Female,Premium
4048,Customer 4048,West,38,Male,Regular
4049,Customer 4049,Central,51,Female,Occasional
4050,Customer 4050,North,62,Male,Premium
4051,Customer 4051,South,39,Female,Regular
4052,Customer 4052,East,21,Male,Occasional
4053,Customer 4053,West,51,Female,Premium
4054,Customer 4054,Central,31,Male,Regular
4055,Customer 4055,North,25,Female,Occasional
4056,Customer 4056,South,64,Male,Premium
4057,Customer 4057,East,65,Female,Regular
4058,Customer 4058,West,46,Male,Occasional
4059,Customer 4059,Central,34,Female,Premium
4060,Customer 4060,North,36,Male,Regular
4061,Customer 4061,South,38,Female,Occasional
4062,Customer 4062,East,39,Male,Premium
4063,Customer 4063,West,31,Female,Regular
4064,Customer 4064,Central,36,Male,Occasional
4065,Customer 4065,North,29,Female,Premium
4066,Customer 4066,South,42,Male,Regular
4067,Customer 4067,East,40,Female,Occasional
4068,Customer 4068,West,43,Male,Premium
4069,Customer 4069,Central,39,Female,Regular
4070,Customer 4070,North,45,Male,Occasional
4071,Customer 4071,South,53,Female,Premium
4072,Customer 4072,East,48,Male,Regular
4073,Customer 4073,West,55,Female,Occasional
4074,Customer 4074,Central,21,Male,Premium
4075,Customer 4075,North,44,Female,Regular
4076,Customer 4076,South,36,Male,Occasional
4077,Customer 4077,East,50,Female,Premium
4078,Customer 4078,West,59,Male,Regular
4079,Customer 4079,Central,59,Female,Occasional
4080,Customer 4080,North,34,Male,Premium
4081,Customer 4081,South,61,Female,Regular
4082,Customer 4082,East,21,Male,Occasional
4083,Customer 4083,West,20,Female,Premium
4084,Customer 4084,Central,40,Male,Regular
4085,Customer 4085,North,60,Female,Occasional
4086,Customer 4086,South,48,Male,Premium
4087,Customer 4087,East,32,Female,Regular
4088,Customer 4088,West,50,Male,Occasional
4089,Customer 4089,Central,54,Female,Premium
4090,Customer 4090,North,65,Male,Regular
4091,Customer 4091,South,57,Female,Occasional
4092,Customer 4092,East,59,Male,Premium
4093,Customer 4093,West,53,Female,Regular
4094,Customer 4094,Central,57,Male,Occasional
4095,Customer 4095,North,29,Female,Premium
4096,Customer 4096,South,59,Male,Regular
4097,Customer 4097,East,26,Female,Occasional
4098,Customer 4098,West,23,Male,Premium
4099,Customer 4099,Central,32,Female,Regular
4100,Customer 4100,North,60,Male,Occasional
4101,Customer 4101,South,60,Female,Premium
4102,Customer 4102,East,60,Male,Regular
4103,Customer 4103,West,47,Female,Occasional
4104,Customer 4104,Central,33,Male,Premium
4105,Customer 4105,North,28,Female,Regular
4106,Customer 4106,South,34,Male,Occasional
4107,Customer 4107,East,52,Female,Premium
4108,Customer 4108,West,36,Male,Regular
4109,Customer 4109,Central,59,Female,Occasional
4110,Customer 4110,North,40,Male,Premium
4111,Customer 4111,South,42,Female,Regular
4112,Customer 4112,East,19,Male,Occasional
4113,Customer 4113,West,54,Female,Premium
4114,Customer 4114,Central,25,Male,Regular
4115,Customer 4115,North,39,Female,Occasional
4116,Customer 4116,South,58,Male,Premium
4117,Customer 4117,East,65,Female,Regular
4118,Customer 4118,West,18,Male,Occasional
4119,Customer 4119,Central,42,Female,Premium
4120,Customer 4120,North,45,Male,Regular
4121,Customer 4121,South,30,Female,Occasional
4122,Customer 4122,East,65,Male,Premium
4123,Customer 4123,West,31,Female,Regular
4124,Customer 4124,Central,53,Male,Occasional
4125,Customer 4125,North,34,Female,Premium
4126,Customer 4126,South,23,Male,Regular
4127,Customer 4127,East,39,Female,Occasional
4128,Customer 4128,West,59,Male,Premium
4129,Customer 4129,Central,54,Female,Regular
4130,Customer 4130,North,48,Male,Occasional
4131,Customer 4131,South,55,Female,Premium
4132,Customer 4132,East,65,Male,Regular
4133,Customer 4133,West,29,Female,Occasional
4134,Customer 4134,Central,54,Male,Premium
4135,Customer 4135,North,40,Female,Regular
4136,Customer 4136,South,25,Male,Occasional
4137,Customer 4137,East,46,Female,Premium
4138,Customer 4138,West,36,Male,Regular
4139,Customer 4139,Central,27,Female,Occasional
4140,Customer 4140,North,25,Male,Premium
4141,Customer 4141,South,59,Female,Regular
4142,Customer 4142,East,48,Male,Occasional
4143,Customer 4143,West,33,Female,Premium
4144,Customer 4144,Central,28,Male,Regular
4145,Customer 4145,North,30,Female,Occasional
4146,Customer 4146,South,42,Male,Premium
4147,Customer 4147,East,48,Female,Regular
4148,Customer 4148,West,34,Male,Occasional
4149,Customer 4149,Central,56,Female,Premium
4150,Customer 4150,North,62,Male,Regular
4151,Customer 4151,South,62,Female,Occasional
4152,Customer 4152,East,42,Male,Premium
4153,Customer 4153,West,65,Female,Regular
4154,Customer 4154,Central,57,Male,Occasional
4155,Customer 4155,North,65,Female,Premium
4156,Customer 4156,South,35,Male,Regular
4157,Customer 4157,East,20,Female,Occasional
4158,Customer 4158,West,28,Male,Premium
4159,Customer 4159,Central,29,Female,Regular
4160,Customer 4160,North,39,Male,Occasional
4161,Customer 4161,South,32,Female,Premium
4162,Customer 4162,East,55,Male,Regular
4163,Customer 4163,West,27,Female,Occasional
4164,Customer 4164,Central,47,Male,Premium
4165,Customer 4165,North,20,Female,Regular
4166,Customer 4166,South,54,Male,Occasional
4167,Customer 4167,East,34,Female,Premium
4168,Customer 4168,West,51,Male,Regular
4169,Customer 4169,Central,29,Female,Occasional
4170,Customer 4170,North,38,Male,Premium
4171,Customer 4171,South,49,Female,Regular
4172,Customer 4172,East,46,Male,Occasional
4173,Customer 4173,West,27,Female,Premium
4174,Customer 4174,Central,40,Male,Regular
4175,Customer 4175,North,28,Female,Occasional
4176,Customer 4176,South,55,Male,Premium
4177,Customer 4177,East,60,Female,Regular
4178,Customer 4178,West,61,Male,Occasional
4179,Customer 4179,Central,46,Female,Premium
4180,Customer 4180,North,31,Male,Regular
4181,Customer 4181,South,36,Female,Occasional
4182,Customer 4182,East,63,Male,Premium
4183,Customer 4183,West,33,Female,Regular
4184,Customer 4184,Central,30,Male,Occasional
4185,Customer 4185,North,25,Female,Premium
4186,Customer 4186,South,20,Male,Regular
4187,Customer 4187,East,41,Female,Occasional
4188,Customer 4188,West,59,Male,Premium
4189,Customer 4189,Central,33,Female,Regular
4190,Customer 4190,North,28,Male,Occasional
4191,Customer 4191,South,39,Female,Premium
4192,Customer 4192,East,23,Male,Regular
4193,Customer 4193,West,21,Female,Occasional
4194,Customer 4194,Central,55,Male,Premium
4195,Customer 4195,North,36,Female,Regular
4196,Customer 4196,South,35,Male,Occasional
4197,Customer 4197,East,35,Female,Premium
4198,Customer 4198,West,51,Male,Regular
4199,Customer 4199,Central,35,Female,Occasional
4200,Customer 4200,North,54,Male,Premium
4201,Customer 4201,South,36,Female,Regular
4202,Customer 4202,East,64,Male,Occasional
4203,Customer 4203,West,37,Female,Premium
4204,Customer 4204,Central,20,Male,Regular
4205,Customer 4205,North,33,Female,Occasional
4206,Customer 4206,South,23,Male,Premium
4207,Customer 4207,East,40,Female,Regular
4208,Customer 4208,West,35,Male,Occasional
4209,Customer 4209,Central,31,Female,Premium
4210,Customer 4210,North,22,Male,Regular
4211,Customer 4211,South,22,Female,Occasional
4212,Customer 4212,East,36,Male,Premium
4213,Customer 4213,West,46,Female,Regular
4214,Customer 4214,Central,30,Male,Occasional
4215,Customer 4215,North,19,Female,Premium
4216,Customer 4216,South,43,Male,Regular
4217,Customer 4217,East,58,Female,Occasional
4218,Customer 4218,West,54,Male,Premium
4219,Customer 4219,Central,47,Female,Regular
4220,Customer 4220,North,45,Male,Occasional
4221,Customer 4221,South,52,Female,Premium
4222,Customer 4222,East,45,Male,Regular
4223,Customer 4223,West,47,Female,Occasional
4224,Customer 4224,Central,57,Male,Premium
4225,Customer 4225,North,20,Female,Regular
4226,Customer 4226,South,55,Male,Occasional
4227,Customer 4227,East,54,Female,Premium
4228,Customer 4228,West,23,Male,Regular
4229,Customer 4229,Central,30,Female,Occasional
4230,Customer 4230,North,30,Male,Premium
4231,Customer 4231,South,29,Female,Regular
4232,Customer 4232,East,20,Male,Occasional
4233,Customer 4233,West,48,Female,Premium
4234,Customer 4234,Central,59,Male,Regular
4235,Customer 4235,North,21,Female,Occasional
4236,Customer 4236,South,65,Male,Premium
4237,Customer 4237,East,53,Female,Regular
4238,Customer 4238,West,59,Male,Occasional
4239,Customer 4239,Central,48,Female,Premium
4240,Customer 4240,North,61,Male,Regular
4241,Customer 4241,South,34,Female,Occasional
4242,Customer 4242,East,45,Male,Premium
4243,Customer 4243,West,33,Female,Regular
4244,Customer 4244,Central,53,Male,Occasional
4245,Customer 4245,North,59,Female,Premium
4246,Customer 4246,South,47,Male,Regular
4247,Customer 4247,East,29,Female,Occasional
4248,Customer 4248,West,39,Male,Premium
4249,Customer 4249,Central,43,Female,Regular
4250,Customer 4250,North,53,Male,Occasional
4251,Customer 4251,South,36,Female,Premium
4252,Customer 4252,East,37,Male,Regular
4253,Customer 4253,West,54,Female,Occasional
4254,Customer 4254,Central,36,Male,Premium
4255,Customer 4255,North,40,Female,Regular
4256,Customer 4256,South,63,Male,Occasional
4257,Customer 4257,East,28,Female,Premium
4258,Customer 4258,West,52,Male,Regular
4259,Customer 4259,Central,47,Female,Occasional
4260,Customer 4260,North,51,Male,Premium
4261,Customer 4261,South,33,Female,Regular
4262,Customer 4262,East,39,Male,Occasional
4263,Customer 4263,West,59,Female,Premium
4264,Customer 4264,Central,36,Male,Regular
4265,Customer 4265,North,42,Female,Occasional
4266,Customer 4266,South,37,Male,Premium
4267,Customer 4267,East,49,Female,Regular
4268,Customer 4268,West,31,Male,Occasional
4269,Customer 4269,Central,49,Female,Premium
4270,Customer 4270,North,54,Male,Regular
4271,Customer 4271,South,53,Female,Occasional
4272,Customer 4272,East,21,Male,Premium
4273,Customer 4273,West,45,Female,Regular
4274,Customer 4274,Central,41,Male,Occasional
4275,Customer 4275,North,34,Female,Premium
4276,Customer 4276,South,36,Male,Regular
4277,Customer 4277,East,29,Female,Occasional
4278,Customer 4278,West,38,Male,Premium
4279,Customer 4279,Central,40,Female,Regular
4280,Customer 4280,North,21,Male,Occasional
4281,Customer 4281,South,53,Female,Premium
4282,Customer 4282,East,24,Male,Regular
4283,Customer 4283,West,49,Female,Occasional
4284,Customer 4284,Central,33,Male,Premium
4285,Customer 4285,North,45,Female,Regular
4286,Customer 4286,South,30,Male,Occasional
4287,Customer 4287,East,61,Female,Premium
4288,Customer 4288,West,43,Male,Regular
4289,Customer 4289,Central,54,Female,Occasional
4290,Customer 4290,North,54,Male,Premium
4291,Customer 4291,South,30,Female,Regular
4292,Customer 4292,East,63,Male,Occasional
4293,Customer 4293,West,39,Female,Premium
4294,Customer 4294,Central,32,Male,Regular
4295,Customer 4295,North,23,Female,Occasional
4296,Customer 4296,South,62,Male,Premium
4297,Customer 4297,East,61,Female,Regular
4298,Customer 4298,West,29,Male,Occasional
4299,Customer 4299,Central,60,Female,Premium
4300,Customer 4300,North,56,Male,Regular
4301,Customer 4301,South,59,Female,Occasional
4302,Customer 4302,East,62,Male,Premium
4303,Customer 4303,West,59,Female,Regular
4304,Customer 4304,Central,31,Male,Occasional
4305,Customer 4305,North,22,Female,Premium
4306,Customer 4306,South,54,Male,Regular
4307,Customer 4307,East,52,Female,Occasional
4308,Customer 4308,West,29,Male,Premium
4309,Customer 4309,Central,40,Female,Regular
4310,Customer 4310,North,51,Male,Occasional
4311,Customer 4311,South,19,Female,Premium
4312,Customer 4312,East,60,Male,Regular
4313,Customer 4313,West,28,Female,Occasional
4314,Customer 4314,Central,55,Male,Premium
4315,Customer 4315,North,52,Female,Regular
4316,Customer 4316,South,37,Male,Occasional
4317,Customer 4317,East,30,Female,Premium
4318,Customer 4318,West,48,Male,Regular
4319,Customer 4319,Central,27,Female,Occasional
4320,Customer 4320,North,55,Male,Premium
4321,Customer 4321,South,54,Female,Regular
4322,Customer 4322,East,25,Male,Occasional
4323,Customer 4323,West,51,Female,Premium
4324,Customer 4324,Central,45,Male,Regular
4325,Customer 4325,North,26,Female,Occasional
4326,Customer 4326,South,63,Male,Premium
4327,Customer 4327,East,53,Female,Regular
4328,Customer 4328,West,34,Male,Occasional
4329,Customer 4329,Central,46,Female,Premium
4330,Customer 4330,North,34,Male,Regular
4331,Customer 4331,South,36,Female,Occasional
4332,Customer 4332,East,37,Male,Premium
4333,Customer 4333,West,53,Female,Regular
4334,Customer 4334,Central,63,Male,Occasional
4335,Customer 4335,North,30,Female,Premium
4336,Customer 4336,South,28,Male,Regular
4337,Customer 4337,East,48,Female,Occasional
4338,Customer 4338,West,27,Male,Premium
4339,Customer 4339,Central,29,Female,Regular
4340,Customer 4340,North,51,Male,Occasional
4341,Customer 4341,South,54,Female,Premium
4342,Customer 4342,East,47,Male,Regular
4343,Customer 4343,West,57,Female,Occasional
4344,Customer 4344,Central,27,Male,Premium
4345,Customer 4345,North,31,Female,Regular
4346,Customer 4346,South,58,Male,Occasional
4347,Customer 4347,East,47,Female,Premium
4348,Customer 4348,West,27,Male,Regular
4349,Customer 4349,Central,50,Female,Occasional
4350,Customer 4350,North,60,Male,Premium
4351,Customer 4351,South,46,Female,Regular
4352,Customer 4352,East,27,Male,Occasional
4353,Customer 4353,West,30,Female,Premium
4354,Customer 4354,Central,27,Male,Regular
4355,Customer 4355,North,39,Female,Occasional
4356,Customer 4356,South,50,Male,Premium
4357,Customer 4357,East,40,Female,Regular
4358,Customer 4358,West,47,Male,Occasional
4359,Customer 4359,Central,59,Female,Premium
4360,Customer 4360,North,65,Male,Regular
4361,Customer 4361,South,26,Female,Occasional
4362,Customer 4362,East,52,Male,Premium
4363,Customer 4363,West,37,Female,Regular
4364,Customer 4364,Central,56,Male,Occasional
4365,Customer 4365,North,61,Female,Premium
4366,Customer 4366,South,60,Male,Regular
4367,Customer 4367,East,51,Female,Occasional
4368,Customer 4368,West,29,Male,Premium
4369,Customer 4369,Central,24,Female,Regular
4370,Customer 4370,North,58,Male,Occasional
4371,Customer 4371,South,62,Female,Premium
4372,Customer 4372,East,29,Male,Regular
4373,Customer 4373,West,64,Female,Occasional
4374,Customer 4374,Central,32,Male,Premium
4375,Customer 4375,North,33,Female,Regular
4376,Customer 4376,South,25,Male,Occasional
4377,Customer 4377,East,61,Female,Premium
4378,Customer 4378,West,60,Male,Regular
4379,Customer 4379,Central,55,Female,Occasional
4380,Customer 4380,North,53,Male,Premium
4381,Customer 4381,South,32,Female,Regular
4382,Customer 4382,East,37,Male,Occasional
4383,Customer 4383,West,32,Female,Premium
4384,Customer 4384,Central,62,Male,Regular
4385,Customer 4385,North,62,Female,Occasional
4386,Customer 4386,South,50,Male,Premium
